Request Index,Request Time (Seconds),vendor1 API Available,vendor2 API Available,vendor3 API Available,vendor1 Is Down,vendor2 Is Down,vendor3 Is Down,vendor1 CTM Success Percent,vendor2 CTM Success Percent,vendor3 CTM Success Percent,vendor1 FTM Failure Percent,vendor2 FTM Failure Percent,vendor3 FTM Failure Percent,vendor1 Traffic Ratio,vendor2 Traffic Ratio,vendor3 Traffic Ratio,Vendors tried
8161,10312,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8162,10314,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8163,10316,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8164,10317,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8165,10321,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8166,10322,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8167,10324,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8168,10325,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
8169,10326,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8170,10326,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8171,10327,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8172,10328,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8173,10329,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8174,10329,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
8175,10330,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
8176,10330,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8177,10332,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8178,10332,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8179,10334,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8180,10334,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
8181,10334,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
8182,10335,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8183,10335,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
8184,10335,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8185,10337,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
8186,10339,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8187,10339,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8188,10340,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8189,10341,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8190,10341,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8191,10342,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8192,10345,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8193,10346,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8194,10346,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8195,10347,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
8196,10348,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8197,10350,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
8198,10352,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
8199,10353,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8200,10354,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8201,10354,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8202,10356,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
8203,10357,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8204,10357,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
8205,10358,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8206,10359,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8207,10360,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8208,10362,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
8209,10364,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8210,10366,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8211,10366,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8212,10367,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
8213,10367,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
8214,10368,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8215,10369,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8216,10370,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8217,10370,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8218,10371,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
8219,10372,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8220,10378,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8221,10395,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8222,10430,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
8223,10440,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8224,10440,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8225,10441,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8226,10443,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8227,10443,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
8228,10444,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
8229,10444,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
8230,10444,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8231,10445,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8232,10445,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8233,10446,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8234,10448,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
8235,10448,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8236,10449,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
8237,10450,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8238,10450,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
8239,10451,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
8240,10452,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8241,10452,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8242,10452,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8243,10453,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
8244,10453,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8245,10453,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8246,10454,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8247,10454,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8248,10456,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8249,10456,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8250,10456,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8251,10456,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
8252,10457,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8253,10459,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
8254,10459,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8255,10459,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
8256,10460,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
8257,10460,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8258,10461,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8259,10462,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8260,10463,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
8261,10463,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8262,10463,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8263,10464,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8264,10464,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8265,10465,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8266,10467,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8267,10467,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
8268,10467,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8269,10468,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
8270,10469,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8271,10470,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8272,10470,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8273,10472,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8274,10472,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8275,10473,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
8276,10474,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8277,10475,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8278,10475,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
8279,10476,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8280,10476,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8281,10477,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
8282,10477,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8283,10478,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
8284,10479,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8285,10481,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8286,10481,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8287,10482,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
8288,10482,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8289,10482,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8290,10482,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8291,10482,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8292,10483,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8293,10484,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
8294,10484,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8295,10486,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8296,10487,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8297,10487,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
8298,10487,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8299,10487,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8300,10487,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8301,10488,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8302,10489,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
8303,10489,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8304,10489,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8305,10490,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
8306,10491,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8307,10491,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8308,10492,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
8309,10494,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8310,10494,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
8311,10495,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
8312,10497,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8313,10498,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
8314,10498,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8315,10498,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8316,10501,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8317,10501,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8318,10501,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8319,10504,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8320,10504,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8321,10507,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
8322,10508,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8323,10508,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8324,10508,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8325,10514,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8326,10517,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8327,10523,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
8328,10523,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
8329,10526,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8330,10536,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8331,10540,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8332,10543,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8333,10543,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8334,10546,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8335,10546,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8336,10547,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8337,10547,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8338,10551,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8339,10553,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8340,10554,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8341,10555,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8342,10555,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8343,10557,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8344,10560,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8345,10561,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8346,10561,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8347,10562,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8348,10562,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8349,10562,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8350,10563,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8351,10563,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8352,10564,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8353,10564,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8354,10564,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
8355,10565,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8356,10565,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
8357,10566,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8358,10566,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8359,10566,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8360,10567,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8361,10567,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8362,10568,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8363,10568,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8364,10569,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8365,10570,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8366,10570,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8367,10570,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8368,10570,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8369,10570,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8370,10571,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8371,10571,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8372,10571,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8373,10572,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8374,10572,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8375,10573,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8376,10573,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8377,10573,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
8378,10574,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8379,10574,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8380,10575,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8381,10577,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8382,10578,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8383,10578,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8384,10580,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8385,10580,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8386,10581,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
8387,10581,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8388,10581,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8389,10583,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8390,10583,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8391,10584,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8392,10584,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8393,10585,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8394,10588,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8395,10590,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8396,10590,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8397,10590,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8398,10591,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8399,10593,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8400,10593,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
8401,10594,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8402,10595,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8403,10596,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8404,10596,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8405,10598,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
8406,10598,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8407,10599,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8408,10599,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
8409,10599,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
